wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho
2026-03-04T11:58:13.521,1378285,23.4,21.4,V,1.366,0.558,0.4
2026-03-04T11:58:14.531,1379295,23.4,21.4,V,1.365,0.557,0.402
2026-03-04T11:58:15.541,1380305,23.4,21.4,V,1.365,0.558,0.4
2026-03-04T11:58:16.551,1381315,23.4,21.4,V,1.365,0.559,0.401
2026-03-04T11:58:17.561,1382325,23.4,21.4,V,1.364,0.558,0.4
2026-03-04T11:58:18.570,1383335,23.4,21.4,V,1.365,0.561,0.404
2026-03-04T11:58:19.581,1384345,23.4,21.5,V,1.366,0.561,0.402
2026-03-04T11:58:20.590,1385355,23.4,21.5,V,1.37,0.559,0.405
2026-03-04T11:58:21.601,1386365,23.4,21.5,V,1.386,0.558,0.404
2026-03-04T11:58:22.611,1387375,23.4,21.5,V,1.427,0.556,0.402
2026-03-04T11:58:23.620,1388385,23.4,21.5,V,1.473,0.558,0.401
2026-03-04T11:58:24.631,1389395,23.4,21.5,V,1.506,0.56,0.402
2026-03-04T11:58:25.641,1390405,23.5,21.4,V,1.525,0.564,0.403
2026-03-04T11:58:26.650,1391415,23.4,21.2,V,1.547,0.562,0.401
2026-03-04T11:58:27.660,1392425,23.5,21.2,V,1.583,0.635,0.408
2026-03-04T11:58:28.670,1393435,23.5,21.1,V,1.614,0.702,0.438
2026-03-04T11:58:29.681,1394445,23.5,21.3,V,1.653,0.844,0.489
2026-03-04T11:58:30.691,1395455,23.5,21.7,V,1.69,0.991,0.68
2026-03-04T11:58:31.700,1396465,23.5,24.2,V,1.72,1.218,0.875
2026-03-04T11:58:32.716,1397475,23.5,26.7,V,1.73,1.322,0.938
2026-03-04T11:58:33.720,1398485,23.5,27.5,V,1.748,1.357,0.942
2026-03-04T11:58:34.730,1399495,23.5,27.5,V,1.758,1.365,0.924
2026-03-04T11:58:35.740,1400505,23.5,27.1,V,1.771,1.355,0.902
2026-03-04T11:58:36.750,1401515,23.5,26.8,V,1.779,1.342,0.878
2026-03-04T11:58:37.760,1402525,23.5,26.4,V,1.787,1.323,0.862
2026-03-04T11:58:38.770,1403535,23.5,26.1,V,1.799,1.301,0.852
2026-03-04T11:58:39.780,1404545,23.6,26.0,V,1.804,1.281,0.843
2026-03-04T11:58:40.790,1405555,23.6,25.9,V,1.81,1.261,0.835
2026-03-04T11:58:41.800,1406565,23.6,25.8,V,1.817,1.238,0.826
2026-03-04T11:58:42.810,1407575,23.6,25.7,V,1.826,1.219,0.818
2026-03-04T11:58:43.820,1408585,23.6,25.6,V,1.831,1.2,0.808
2026-03-04T11:58:44.830,1409595,23.6,25.5,V,1.837,1.184,0.805
2026-03-04T11:58:45.840,1410605,23.6,25.5,V,1.843,1.169,0.799
2026-03-04T11:58:46.850,1411615,23.6,25.4,V,1.849,1.152,0.797
2026-03-04T11:58:47.860,1412625,23.6,25.4,V,1.855,1.142,0.789
2026-03-04T11:58:48.870,1413635,23.6,25.4,V,1.859,1.127,0.784
2026-03-04T11:58:49.880,1414645,23.6,25.3,V,1.866,1.115,0.78
2026-03-04T11:58:50.890,1415655,23.6,25.2,V,1.872,1.104,0.773
2026-03-04T11:58:51.900,1416665,23.6,25.1,V,1.876,1.092,0.766
2026-03-04T11:58:52.910,1417675,23.7,25.0,V,1.883,1.081,0.758
2026-03-04T11:58:53.920,1418685,23.7,24.9,V,1.884,1.071,0.756
2026-03-04T11:58:54.930,1419695,23.6,24.8,V,1.89,1.06,0.753
2026-03-04T11:58:55.940,1420705,23.7,24.8,V,1.895,1.054,0.749
2026-03-04T11:58:56.950,1421715,23.7,24.8,V,1.9,1.046,0.744
2026-03-04T11:58:57.959,1422725,23.7,24.7,V,1.904,1.038,0.742
2026-03-04T11:58:58.970,1423735,23.7,24.7,V,1.908,1.03,0.741
2026-03-04T11:58:59.980,1424745,23.7,24.8,V,1.912,1.028,0.739
2026-03-04T11:59:00.990,1425755,23.7,24.8,V,1.914,1.02,0.74
2026-03-04T11:59:02.000,1426765,23.7,24.9,V,1.92,1.018,0.742
2026-03-04T11:59:03.010,1427775,23.7,25.0,V,1.924,1.012,0.745
2026-03-04T11:59:04.019,1428785,23.7,25.1,V,1.926,1.007,0.748
2026-03-04T11:59:05.029,1429795,23.7,25.2,V,1.93,1.006,0.749
2026-03-04T11:59:06.039,1430805,23.8,25.2,V,1.931,1.003,0.746
2026-03-04T11:59:07.050,1431815,23.8,25.3,V,1.934,0.999,0.748
2026-03-04T11:59:08.059,1432825,23.8,25.3,V,1.938,0.993,0.748
2026-03-04T11:59:09.069,1433835,23.8,25.3,V,1.94,0.99,0.744
2026-03-04T11:59:10.079,1434845,23.8,25.1,V,1.941,0.981,0.737
2026-03-04T11:59:11.089,1435855,23.8,24.7,V,1.948,0.975,0.732
2026-03-04T11:59:12.099,1436865,23.8,24.4,V,1.95,0.967,0.726
2026-03-04T11:59:13.109,1437875,23.8,24.2,V,1.954,0.962,0.723
2026-03-04T11:59:14.119,1438885,23.8,24.1,V,1.955,0.959,0.72
2026-03-04T11:59:15.129,1439895,23.8,24.0,V,1.959,0.953,0.717
2026-03-04T11:59:16.139,1440905,23.8,24.0,V,1.961,0.951,0.718
2026-03-04T11:59:17.149,1441915,23.8,24.0,V,1.964,0.947,0.714
2026-03-04T11:59:18.159,1442925,23.8,24.1,V,1.966,0.944,0.713
2026-03-04T11:59:19.169,1443935,23.8,24.0,V,1.966,0.941,0.709
2026-03-04T11:59:20.179,1444945,23.8,24.1,V,1.969,0.94,0.709
2026-03-04T11:59:21.189,1445955,23.8,24.1,V,1.97,0.937,0.706
2026-03-04T11:59:22.199,1446965,23.8,24.1,V,1.973,0.934,0.703
2026-03-04T11:59:23.209,1447975,23.8,24.1,V,1.977,0.933,0.702
2026-03-04T11:59:24.219,1448985,23.9,24.0,V,1.979,0.932,0.699
2026-03-04T11:59:25.229,1449995,23.8,24.0,V,1.98,0.928,0.699
2026-03-04T11:59:26.239,1451005,23.9,24.0,V,1.983,0.929,0.696
2026-03-04T11:59:27.249,1452015,23.9,24.0,V,1.986,0.927,0.695
2026-03-04T11:59:28.259,1453025,23.9,24.0,V,1.986,0.924,0.693
2026-03-04T11:59:29.269,1454035,23.9,24.0,V,1.986,0.92,0.687
2026-03-04T11:59:30.279,1455045,23.9,23.9,V,1.984,0.917,0.686
2026-03-04T11:59:31.289,1456055,23.9,23.9,V,1.991,0.916,0.686
2026-03-04T11:59:32.299,1457065,23.9,23.9,V,1.991,0.912,0.685
2026-03-04T11:59:33.309,1458075,23.9,23.9,V,1.992,0.911,0.685
2026-03-04T11:59:34.319,1459085,23.9,24.0,V,1.997,0.913,0.687
2026-03-04T11:59:35.329,1460095,23.9,24.1,V,1.998,0.912,0.688
2026-03-04T11:59:36.338,1461105,23.9,24.1,V,1.997,0.911,0.686
2026-03-04T11:59:37.349,1462115,23.9,24.1,V,1.999,0.909,0.682
2026-03-04T11:59:38.358,1463125,23.9,24.1,V,2.001,0.907,0.677
2026-03-04T11:59:39.369,1464135,23.9,24.1,V,2.002,0.906,0.68
2026-03-04T11:59:40.379,1465145,23.9,24.1,V,2.004,0.903,0.68
2026-03-04T11:59:41.389,1466155,23.9,24.2,V,2.006,0.905,0.684
2026-03-04T11:59:42.399,1467165,23.9,24.3,V,2.008,0.907,0.686
2026-03-04T11:59:43.408,1468175,23.9,24.3,V,2.01,0.909,0.689
2026-03-04T11:59:44.418,1469185,23.9,24.4,V,2.01,0.909,0.688
2026-03-04T11:59:45.429,1470195,23.9,24.5,V,2.011,0.909,0.691
2026-03-04T11:59:46.438,1471205,23.9,24.5,V,2.013,0.912,0.697
2026-03-04T11:59:47.448,1472215,23.9,24.7,V,2.015,0.917,0.701
2026-03-04T11:59:48.458,1473225,23.9,24.8,V,2.012,0.922,0.707
2026-03-04T11:59:49.468,1474235,23.9,24.9,V,2.017,0.924,0.71
2026-03-04T11:59:50.478,1475245,23.9,25.0,V,2.014,0.923,0.711
2026-03-04T11:59:51.488,1476255,23.9,25.0,V,2.02,0.924,0.712
2026-03-04T11:59:52.498,1477265,23.9,25.1,V,2.021,0.926,0.715
2026-03-04T11:59:53.508,1478275,23.9,25.2,V,2.022,0.925,0.714
2026-03-04T11:59:54.518,1479285,23.9,25.2,V,2.022,0.924,0.719
2026-03-04T11:59:55.528,1480295,24.0,25.3,V,2.018,0.925,0.721
2026-03-04T11:59:56.538,1481305,23.9,25.3,V,2.027,0.927,0.723
2026-03-04T11:59:57.548,1482315,23.9,25.4,V,2.025,0.929,0.731
2026-03-04T11:59:58.558,1483325,24.0,25.5,V,2.027,0.933,0.733
2026-03-04T11:59:59.568,1484335,24.0,25.6,V,2.027,0.936,0.738
2026-03-04T12:00:00.578,1485345,24.0,25.7,V,2.026,0.936,0.739
2026-03-04T12:00:01.588,1486355,24.0,25.7,V,2.029,0.939,0.742
2026-03-04T12:00:02.598,1487365,24.0,25.8,V,2.028,0.936,0.741
2026-03-04T12:00:03.608,1488375,23.9,25.7,V,2.031,0.936,0.74
2026-03-04T12:00:04.618,1489385,24.0,25.7,V,2.031,0.935,0.738
2026-03-04T12:00:05.628,1490395,24.0,25.6,V,2.034,0.932,0.738
2026-03-04T12:00:06.638,1491405,24.0,25.6,V,2.033,0.93,0.743
2026-03-04T12:00:07.648,1492415,24.0,25.6,V,2.033,0.933,0.752
2026-03-04T12:00:08.658,1493425,24.0,25.7,V,2.036,0.935,0.751
2026-03-04T12:00:09.668,1494435,24.0,25.8,V,2.032,0.936,0.754
2026-03-04T12:00:10.678,1495445,24.0,25.8,V,2.037,0.937,0.753
2026-03-04T12:00:11.688,1496455,24.0,25.9,V,2.038,0.933,0.752
2026-03-04T12:00:12.698,1497465,24.0,25.8,V,2.042,0.932,0.75
2026-03-04T12:00:13.707,1498475,24.0,25.8,V,2.043,0.933,0.754
2026-03-04T12:00:14.718,1499485,24.0,25.9,V,2.04,0.933,0.76
2026-03-04T12:00:15.728,1500495,24.0,26.0,V,2.042,0.941,0.768
2026-03-04T12:00:16.738,1501505,24.0,26.2,V,2.045,0.946,0.777
2026-03-04T12:00:17.748,1502515,24.0,26.3,V,2.045,0.951,0.784
2026-03-04T12:00:18.757,1503525,24.0,26.5,V,2.043,0.952,0.79
2026-03-04T12:00:19.768,1504535,24.0,26.6,V,2.045,0.96,0.798
2026-03-04T12:00:20.777,1505545,24.0,26.8,V,2.046,0.958,0.802
2026-03-04T12:00:21.787,1506555,24.0,27.0,V,2.046,0.967,0.809
2026-03-04T12:00:22.797,1507565,24.0,27.1,V,2.045,0.97,0.817
2026-03-04T12:00:23.807,1508575,24.0,27.2,V,2.047,0.972,0.821
2026-03-04T12:00:24.817,1509585,24.0,27.4,V,2.045,0.974,0.822
2026-03-04T12:00:25.827,1510595,24.0,27.5,V,2.047,0.976,0.826
2026-03-04T12:00:26.837,1511605,24.0,27.5,V,2.049,0.978,0.829
2026-03-04T12:00:27.847,1512615,24.0,27.6,V,2.047,0.976,0.824
2026-03-04T12:00:28.857,1513625,24.0,27.5,V,2.047,0.974,0.828
2026-03-04T12:00:29.867,1514635,24.1,27.5,V,2.047,0.974,0.823
2026-03-04T12:00:30.877,1515645,24.0,27.4,V,2.048,0.972,0.826
2026-03-04T12:00:31.887,1516655,24.0,27.4,V,2.051,0.972,0.827
2026-03-04T12:00:32.897,1517665,24.0,27.4,V,2.053,0.967,0.83
2026-03-04T12:00:33.907,1518675,24.1,27.3,V,2.055,0.968,0.83
2026-03-04T12:00:34.917,1519685,24.0,27.3,V,2.05,0.967,0.834
2026-03-04T12:00:35.927,1520695,24.0,27.4,V,2.054,0.968,0.84
2026-03-04T12:00:36.937,1521705,24.0,27.4,V,2.055,0.966,0.847
2026-03-04T12:00:37.947,1522715,24.0,27.5,V,2.054,0.973,0.854
2026-03-04T12:00:38.957,1523725,24.0,27.6,V,2.056,0.973,0.862
2026-03-04T12:00:39.967,1524735,24.0,27.8,V,2.057,0.976,0.87
2026-03-04T12:00:40.977,1525745,24.1,27.9,V,2.054,0.978,0.878
2026-03-04T12:00:41.987,1526755,24.1,28.1,V,2.057,0.981,0.883
2026-03-04T12:00:42.997,1527765,24.1,28.2,V,2.059,0.985,0.891
2026-03-04T12:00:44.007,1528775,24.1,28.3,V,2.058,0.986,0.891
2026-03-04T12:00:45.017,1529785,24.0,28.4,V,2.056,0.988,0.894
2026-03-04T12:00:46.027,1530795,24.1,28.4,V,2.059,0.988,0.893
2026-03-04T12:00:47.037,1531805,24.0,28.4,V,2.059,0.988,0.895
2026-03-04T12:00:48.047,1532815,24.0,28.4,V,2.061,0.988,0.895
2026-03-04T12:00:49.057,1533825,24.1,28.4,V,2.06,0.982,0.893
2026-03-04T12:00:50.067,1534835,24.1,28.4,V,2.062,0.983,0.895
2026-03-04T12:00:51.077,1535845,24.1,28.4,V,2.065,0.982,0.897
2026-03-04T12:00:52.086,1536855,24.1,28.4,V,2.062,0.983,0.903
2026-03-04T12:00:53.097,1537865,24.0,28.4,V,2.06,0.984,0.902
2026-03-04T12:00:54.106,1538875,24.0,28.5,V,2.062,0.985,0.907
2026-03-04T12:00:55.117,1539885,24.0,28.6,V,2.059,0.985,0.908
2026-03-04T12:00:56.126,1540895,24.1,28.6,V,2.063,0.985,0.91
2026-03-04T12:00:57.136,1541905,24.1,28.7,V,2.062,0.985,0.916
2026-03-04T12:00:58.146,1542915,24.1,28.8,V,2.063,0.988,0.918
2026-03-04T12:00:59.156,1543925,24.1,28.9,V,2.065,0.989,0.923
2026-03-04T12:01:00.166,1544935,24.1,28.9,V,2.064,0.991,0.924
2026-03-04T12:01:01.176,1545945,24.1,29.0,V,2.065,0.995,0.928
2026-03-04T12:01:02.186,1546955,24.1,29.1,V,2.064,0.995,0.927
2026-03-04T12:01:03.196,1547965,24.1,29.1,V,2.065,0.991,0.925
2026-03-04T12:01:04.206,1548975,24.1,29.0,V,2.068,0.993,0.925
2026-03-04T12:01:05.216,1549985,24.1,29.0,V,2.068,0.989,0.924
2026-03-04T12:01:06.226,1550995,24.0,28.9,V,2.068,0.985,0.92
2026-03-04T12:01:07.236,1552005,24.1,28.7,V,2.07,0.984,0.921
2026-03-04T12:01:08.246,1553015,24.1,28.6,V,2.07,0.983,0.924
2026-03-04T12:01:09.256,1554025,24.0,28.6,V,2.072,0.982,0.926
2026-03-04T12:01:10.266,1555035,24.1,28.6,V,2.069,0.981,0.928
2026-03-04T12:01:11.276,1556045,24.1,28.7,V,2.071,0.984,0.937
2026-03-04T12:01:12.286,1557055,24.1,28.8,V,2.069,0.985,0.937
2026-03-04T12:01:13.296,1558065,24.0,29.0,V,2.069,0.989,0.943
2026-03-04T12:01:14.306,1559075,24.0,29.2,V,2.069,0.993,0.951
2026-03-04T12:01:15.316,1560085,24.1,29.3,V,2.07,0.994,0.954
2026-03-04T12:01:16.326,1561095,24.0,29.4,V,2.072,0.997,0.957
2026-03-04T12:01:17.336,1562105,24.0,29.5,V,2.072,0.999,0.959
2026-03-04T12:01:18.346,1563115,24.0,29.6,V,2.071,1.003,0.962
2026-03-04T12:01:19.356,1564125,24.0,29.7,V,2.076,1.007,0.967
2026-03-04T12:01:20.366,1565135,24.1,29.8,V,2.073,1.009,0.972
2026-03-04T12:01:21.376,1566145,24.1,29.9,V,2.075,1.011,0.973
2026-03-04T12:01:22.386,1567155,24.1,30.0,V,2.073,1.015,0.979
2026-03-04T12:01:23.396,1568165,24.1,30.1,V,2.07,1.018,0.984
2026-03-04T12:01:24.406,1569175,24.0,30.2,V,2.072,1.021,0.989
2026-03-04T12:01:25.416,1570185,24.1,30.3,V,2.073,1.022,0.992
2026-03-04T12:01:26.426,1571195,24.1,30.4,V,2.071,1.027,0.993
2026-03-04T12:01:27.436,1572205,24.1,30.5,V,2.074,1.027,0.993
2026-03-04T12:01:28.446,1573215,24.1,30.5,V,2.068,1.025,0.995
2026-03-04T12:01:29.456,1574225,24.1,30.5,V,2.069,1.024,0.994
2026-03-04T12:01:30.466,1575235,24.1,30.5,V,2.066,1.025,0.992
2026-03-04T12:01:31.476,1576245,24.1,30.4,V,2.071,1.022,0.992
2026-03-04T12:01:32.486,1577255,24.1,30.4,V,2.073,1.021,0.992
2026-03-04T12:01:33.496,1578265,24.0,30.4,V,2.07,1.021,0.998
2026-03-04T12:01:34.505,1579275,24.1,30.5,V,2.073,1.023,1.003
2026-03-04T12:01:35.516,1580285,24.1,30.6,V,2.069,1.024,1.004
2026-03-04T12:01:36.525,1581295,24.1,30.6,V,2.073,1.024,0.999
2026-03-04T12:01:37.535,1582305,24.1,30.5,V,2.073,1.023,1.0
2026-03-04T12:01:38.545,1583315,24.1,30.5,V,2.071,1.024,1.0
2026-03-04T12:01:39.555,1584325,24.1,30.4,V,2.072,1.02,0.994
2026-03-04T12:01:40.565,1585335,24.1,30.3,V,2.071,1.016,0.996
2026-03-04T12:01:41.575,1586345,24.1,30.2,V,2.072,1.014,0.99
2026-03-04T12:01:42.585,1587355,24.1,29.9,V,2.077,1.008,0.986
2026-03-04T12:01:43.595,1588365,24.1,29.6,V,2.075,1.006,0.983
2026-03-04T12:01:44.605,1589375,24.0,29.4,V,2.078,1.0,0.979
2026-03-04T12:01:45.615,1590385,24.1,29.2,V,2.076,0.995,0.975
2026-03-04T12:01:46.625,1591395,24.1,29.0,V,2.076,0.992,0.971
2026-03-04T12:01:47.635,1592405,24.1,28.8,V,2.077,0.986,0.967
2026-03-04T12:01:48.645,1593415,24.1,28.6,V,2.082,0.982,0.955
2026-03-04T12:01:49.655,1594425,24.1,28.3,V,2.077,0.975,0.946
2026-03-04T12:01:50.665,1595435,24.1,28.0,V,2.079,0.971,0.943
2026-03-04T12:01:51.675,1596445,24.1,27.9,V,2.079,0.971,0.95
2026-03-04T12:01:52.685,1597455,24.1,28.1,V,2.085,0.973,0.949
2026-03-04T12:01:53.695,1598465,24.1,28.1,V,2.083,0.97,0.936
2026-03-04T12:01:54.705,1599475,24.1,28.0,V,2.085,0.966,0.928
2026-03-04T12:01:55.722,1600485,24.1,27.9,V,2.086,0.967,0.928
2026-03-04T12:01:56.725,1601495,24.1,27.9,V,2.087,0.966,0.932
2026-03-04T12:01:57.735,1602505,24.1,28.0,V,2.084,0.967,0.935
2026-03-04T12:01:58.745,1603515,24.0,28.2,V,2.088,0.973,0.939
2026-03-04T12:01:59.755,1604525,24.1,28.4,V,2.091,0.977,0.947
2026-03-04T12:02:00.765,1605535,24.1,28.6,V,2.087,0.983,0.955
2026-03-04T12:02:01.775,1606545,24.0,28.8,V,2.087,0.99,0.953
2026-03-04T12:02:02.784,1607555,24.1,28.9,V,2.088,0.989,0.947
2026-03-04T12:02:03.794,1608565,24.1,28.9,V,2.089,0.988,0.938
2026-03-04T12:02:04.804,1609575,24.0,28.7,V,2.088,0.985,0.938
2026-03-04T12:02:05.814,1610585,24.1,28.6,V,2.088,0.984,0.939
2026-03-04T12:02:06.824,1611595,24.0,28.6,V,2.096,0.983,0.943
2026-03-04T12:02:07.834,1612605,24.0,28.6,V,2.091,0.983,0.945
2026-03-04T12:02:08.844,1613615,24.1,28.7,V,2.094,0.985,0.951
2026-03-04T12:02:09.854,1614625,24.1,28.7,V,2.092,0.985,0.953
2026-03-04T12:02:10.865,1615635,24.1,28.8,V,2.091,0.987,0.958
2026-03-04T12:02:11.874,1616645,24.1,28.9,V,2.093,0.989,0.961
2026-03-04T12:02:12.885,1617655,24.0,29.1,V,2.094,0.989,0.969
2026-03-04T12:02:13.894,1618665,24.1,29.2,V,2.091,0.995,0.969
2026-03-04T12:02:14.904,1619675,24.1,29.3,V,2.092,0.995,0.968
2026-03-04T12:02:15.914,1620685,24.1,29.4,V,2.091,0.996,0.967
2026-03-04T12:02:16.924,1621695,24.1,29.4,V,2.094,0.995,0.963
2026-03-04T12:02:17.934,1622705,24.1,29.3,V,2.094,0.995,0.959
2026-03-04T12:02:18.944,1623715,24.0,29.3,V,2.095,0.992,0.957
2026-03-04T12:02:19.954,1624725,24.0,29.2,V,2.096,0.991,0.958
2026-03-04T12:02:20.964,1625735,24.0,29.2,V,2.095,0.99,0.959
2026-03-04T12:02:21.974,1626745,24.1,29.1,V,2.096,0.988,0.957
2026-03-04T12:02:22.984,1627755,24.0,29.1,V,2.095,0.989,0.961
2026-03-04T12:02:23.994,1628765,24.0,29.2,V,2.097,0.989,0.961
2026-03-04T12:02:25.004,1629775,24.1,29.2,V,2.096,0.989,0.959
2026-03-04T12:02:26.014,1630785,24.1,29.1,V,2.094,0.988,0.959
2026-03-04T12:02:27.024,1631795,24.0,29.1,V,2.098,0.989,0.957
2026-03-04T12:02:28.034,1632805,24.1,29.1,V,2.098,0.989,0.956
2026-03-04T12:02:29.044,1633815,24.1,29.0,V,2.099,0.985,0.95
2026-03-04T12:02:30.054,1634825,24.0,28.9,V,2.098,0.983,0.945
2026-03-04T12:02:31.064,1635835,24.1,28.7,V,2.099,0.979,0.941
2026-03-04T12:02:32.074,1636845,24.1,28.6,V,2.099,0.975,0.937
2026-03-04T12:02:33.084,1637855,24.1,28.5,V,2.102,0.974,0.936
2026-03-04T12:02:34.094,1638865,24.1,28.4,V,2.102,0.973,0.936
2026-03-04T12:02:35.104,1639875,24.1,28.4,V,2.1,0.971,0.929
2026-03-04T12:02:36.114,1640885,24.0,28.4,V,2.101,0.97,0.926
2026-03-04T12:02:37.124,1641895,24.1,28.3,V,2.102,0.969,0.923
2026-03-04T12:02:38.134,1642905,24.1,28.2,V,2.103,0.965,0.921
2026-03-04T12:02:39.144,1643915,24.1,28.2,V,2.101,0.964,0.92
2026-03-04T12:02:40.154,1644925,24.1,28.2,V,2.105,0.967,0.921
2026-03-04T12:02:41.163,1645935,24.1,28.3,V,2.103,0.966,0.925
2026-03-04T12:02:42.174,1646945,24.1,28.4,V,2.105,0.971,0.93
2026-03-04T12:02:43.184,1647955,24.1,28.5,V,2.105,0.974,0.933
2026-03-04T12:02:44.194,1648965,24.1,28.6,V,2.103,0.975,0.937
2026-03-04T12:02:45.203,1649975,24.1,28.8,V,2.105,0.98,0.942
2026-03-04T12:02:46.213,1650985,24.1,28.9,V,2.106,0.98,0.945
2026-03-04T12:02:47.223,1651995,24.1,29.1,V,2.104,0.986,0.948
2026-03-04T12:02:48.234,1653005,24.1,29.2,V,2.104,0.986,0.951
2026-03-04T12:02:49.243,1654015,24.1,29.2,V,2.106,0.989,0.951
2026-03-04T12:02:50.253,1655025,24.1,29.3,V,2.104,0.991,0.947
2026-03-04T12:02:51.263,1656035,24.1,29.3,V,2.107,0.987,0.941
2026-03-04T12:02:52.273,1657045,24.1,29.1,V,2.105,0.983,0.929
2026-03-04T12:02:53.283,1658055,24.1,28.8,V,2.104,0.975,0.921
2026-03-04T12:02:54.293,1659065,24.1,28.5,V,2.108,0.969,0.915
2026-03-04T12:02:55.303,1660075,24.1,28.2,V,2.11,0.963,0.909
2026-03-04T12:02:56.313,1661085,24.1,28.0,V,2.108,0.961,0.905
2026-03-04T12:02:57.323,1662095,24.0,27.9,V,2.109,0.959,0.9
2026-03-04T12:02:58.333,1663105,24.1,27.8,V,2.109,0.953,0.896
2026-03-04T12:02:59.343,1664115,24.1,27.8,V,2.11,0.951,0.891
2026-03-04T12:03:00.353,1665125,24.1,27.7,V,2.109,0.947,0.881
2026-03-04T12:03:01.363,1666135,24.1,27.5,V,2.112,0.941,0.877
2026-03-04T12:03:02.373,1667145,24.1,27.4,V,2.112,0.936,0.877
2026-03-04T12:03:03.383,1668155,24.1,27.4,V,2.11,0.937,0.878
2026-03-04T12:03:04.393,1669165,24.1,27.5,V,2.113,0.94,0.882
2026-03-04T12:03:05.403,1670175,24.1,27.6,V,2.112,0.94,0.877
2026-03-04T12:03:06.413,1671185,24.1,27.6,V,2.115,0.94,0.877
2026-03-04T12:03:07.423,1672195,24.1,27.7,V,2.114,0.941,0.878
2026-03-04T12:03:08.433,1673205,24.1,27.7,V,2.114,0.941,0.878
2026-03-04T12:03:09.443,1674215,24.1,27.7,V,2.114,0.942,0.877
2026-03-04T12:03:10.453,1675225,24.1,27.8,V,2.113,0.946,0.878
2026-03-04T12:03:11.463,1676235,24.1,27.8,V,2.116,0.948,0.878
2026-03-04T12:03:12.473,1677245,24.1,27.8,V,2.115,0.948,0.874
2026-03-04T12:03:13.483,1678255,24.1,27.8,V,2.115,0.946,0.869
2026-03-04T12:03:14.493,1679265,24.0,27.7,V,2.117,0.945,0.864
2026-03-04T12:03:15.503,1680275,24.1,27.6,V,2.117,0.942,0.857
2026-03-04T12:03:16.513,1681285,24.1,27.4,V,2.118,0.936,0.851
